Date,State,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,CO,O3,Year,Month,Day
10-01-2025,Telangana,157,Moderate,64.2,109.3,26.1,7.8,0.97,56.7,2025,January,10
10-01-2025,Tripura,217,Poor,96.7,160.6,35.7,10.1,1.29,54.7,2025,January,10
10-01-2025,Uttar Pradesh,201,Poor,79.8,151.9,34.7,9.7,1.17,50.4,2025,January,10
10-01-2025,Uttarakhand,161,Moderate,71.4,119.3,26.9,8.5,0.98,52.9,2025,January,10
10-01-2025,West Bengal,155,Moderate,63.2,114.1,22.6,7.3,0.85,54.2,2025,January,10
11-01-2025,Andhra Pradesh,170,Moderate,66.8,121.7,27.1,8.3,1.03,55.3,2025,January,11
11-01-2025,Arunachal Pradesh,130,Moderate,51.6,100.7,20.6,6.7,0.69,64.6,2025,January,11
11-01-2025,Assam,206,Poor,81.6,151.6,30.9,9.4,1.05,51.8,2025,January,11
11-01-2025,Bihar,169,Moderate,72.9,128.3,28.2,8.2,0.94,59.4,2025,January,11
11-01-2025,Chhattisgarh,161,Moderate,68,123.7,23.1,8.9,0.81,59.2,2025,January,11
11-01-2025,Goa,140,Moderate,56.9,93.9,19.9,7.4,0.87,58.4,2025,January,11
11-01-2025,Gujarat,155,Moderate,64.2,108.6,23.3,8.7,0.85,58,2025,January,11
11-01-2025,Haryana,113,Moderate,44.6,79.1,15.3,5.8,0.58,64.2,2025,January,11
11-01-2025,Himachal Pradesh,234,Poor,98.4,176.7,36,11.5,1.26,51.9,2025,January,11
11-01-2025,Jharkhand,196,Moderate,76.4,135.5,33.8,9,1.05,58.6,2025,January,11
11-01-2025,Karnataka,165,Moderate,69,112.4,23.6,7.6,0.83,57.3,2025,January,11
11-01-2025,Kerala,177,Moderate,76.8,131.1,26.6,9.5,1.08,59.2,2025,January,11
11-01-2025,Madhya Pradesh,159,Moderate,69.2,112.3,27.5,7,0.9,55.8,2025,January,11
11-01-2025,Maharashtra,216,Poor,92.1,159.1,33.4,10.6,1.23,56.9,2025,January,11
11-01-2025,Manipur,211,Poor,88.3,156.4,33.5,10.2,1.08,49.7,2025,January,11
11-01-2025,Meghalaya,165,Moderate,72.6,128.5,26.2,8.8,0.88,60.2,2025,January,11
11-01-2025,Mizoram,206,Poor,88.2,155.5,30.6,9.9,1.23,50.5,2025,January,11
11-01-2025,Nagaland,226,Poor,96.7,169.4,37.1,11.1,1.18,53.2,2025,January,11
11-01-2025,Odisha,175,Moderate,71,131.1,31,9.6,1.07,58.8,2025,January,11
11-01-2025,Punjab,193,Moderate,86,137.3,28.8,10.2,1,50.8,2025,January,11
11-01-2025,Rajasthan,161,Moderate,63.9,115.7,23.7,7.1,0.8,54.7,2025,January,11
11-01-2025,Sikkim,198,Moderate,84,148.4,31,10.7,1.04,51.7,2025,January,11
11-01-2025,Tamil Nadu,161,Moderate,63.1,106.7,25.6,8.6,0.8,56.9,2025,January,11
11-01-2025,Telangana,187,Moderate,78.5,138.5,30.8,9.2,0.98,58.2,2025,January,11
11-01-2025,Tripura,181,Moderate,71.6,122.5,30.2,8.9,1.02,52.6,2025,January,11
11-01-2025,Uttar Pradesh,233,Poor,95.5,175.6,37.3,11.4,1.35,47.6,2025,January,11
11-01-2025,Uttarakhand,170,Moderate,76.4,116.2,26.3,7.8,0.87,57.3,2025,January,11
11-01-2025,West Bengal,123,Moderate,54.3,97.4,18.6,5.9,0.74,64.5,2025,January,11
12-01-2025,Andhra Pradesh,181,Moderate,73.2,126.5,27.8,8.1,0.93,52.9,2025,January,12
12-01-2025,Arunachal Pradesh,139,Moderate,55.9,106.2,19.3,7.4,0.73,56.5,2025,January,12
12-01-2025,Assam,191,Moderate,84,147.1,31,9.1,1.1,54.2,2025,January,12
12-01-2025,Bihar,159,Moderate,63.5,110.6,22.5,8.8,0.95,59.9,2025,January,12
12-01-2025,Chhattisgarh,149,Moderate,59.5,110,23.6,6.9,0.75,54.8,2025,January,12
12-01-2025,Goa,147,Moderate,65.8,101.5,23.2,6.7,0.77,59.1,2025,January,12
12-01-2025,Gujarat,154,Moderate,68.3,104.3,26,7.6,0.87,61.9,2025,January,12
12-01-2025,Haryana,127,Moderate,47.7,88,21.9,7.3,0.8,58.4,2025,January,12
12-01-2025,Himachal Pradesh,192,Moderate,75.2,141.4,29.2,9.2,1.1,56.9,2025,January,12
12-01-2025,Jharkhand,235,Poor,101.3,161.9,39,11.8,1.28,55.3,2025,January,12
12-01-2025,Karnataka,176,Moderate,74.7,122,30.8,8,1.07,60.8,2025,January,12
12-01-2025,Kerala,207,Poor,88.9,149.4,32.3,9.5,1.12,52,2025,January,12
12-01-2025,Madhya Pradesh,143,Moderate,64,104.8,24.6,7.9,0.87,63.3,2025,January,12
12-01-2025,Maharashtra,183,Moderate,74.6,122.5,32.1,10,1.07,55.9,2025,January,12
12-01-2025,Manipur,197,Moderate,82.2,135.5,34.3,9.7,1.01,51.6,2025,January,12
12-01-2025,Meghalaya,150,Moderate,65.3,99.3,21.2,7.4,0.79,60.7,2025,January,12
12-01-2025,Mizoram,207,Poor,81.8,142.5,33.2,11.3,1.19,48.5,2025,January,12
12-01-2025,Nagaland,204,Poor,90.8,139.9,29.7,10.3,1.04,50.6,2025,January,12
12-01-2025,Odisha,160,Moderate,64.1,124.3,24.9,8.2,0.94,61.3,2025,January,12
12-01-2025,Punjab,228,Poor,100.8,169.4,39.1,12.2,1.31,52.8,2025,January,12
12-01-2025,Rajasthan,127,Moderate,49.7,88.9,21.3,6.4,0.78,64.3,2025,January,12
12-01-2025,Sikkim,211,Poor,83.2,153.4,31.9,10.8,1.21,56.2,2025,January,12
12-01-2025,Tamil Nadu,193,Moderate,79.6,139.7,28.5,10.6,1.13,56.1,2025,January,12
12-01-2025,Telangana,161,Moderate,70.8,120.1,25.6,8.4,0.89,54,2025,January,12
12-01-2025,Tripura,211,Poor,90.4,144.4,31.2,9.7,1.18,54.2,2025,January,12
12-01-2025,Uttar Pradesh,212,Poor,90.6,158.9,35.1,11.1,1.25,54.1,2025,January,12
12-01-2025,Uttarakhand,132,Moderate,53,95.2,21,7.3,0.76,62.5,2025,January,12
12-01-2025,West Bengal,119,Moderate,45.3,80,16.8,6.7,0.66,55.8,2025,January,12
13-01-2025,Andhra Pradesh,168,Moderate,74.4,119.4,25.3,8,0.95,51.8,2025,January,13
13-01-2025,Arunachal Pradesh,135,Moderate,59.5,96,23.2,6.7,0.65,64.2,2025,January,13
13-01-2025,Assam,217,Poor,90.3,159.2,36.9,11.5,1.23,56.1,2025,January,13
13-01-2025,Bihar,145,Moderate,57.6,101.1,21.8,8.2,0.83,60.5,2025,January,13
13-01-2025,Chhattisgarh,141,Moderate,60.8,96.3,20.1,7,0.81,54.9,2025,January,13
13-01-2025,Goa,151,Moderate,67,107,26.7,7.4,0.8,56.2,2025,January,13
13-01-2025,Gujarat,131,Moderate,56.5,95.5,21.9,5.7,0.72,59.2,2025,January,13
13-01-2025,Haryana,153,Moderate,62.9,101.7,22.6,8.3,0.88,61.5,2025,January,13
13-01-2025,Himachal Pradesh,222,Poor,89.8,157.4,36.1,11.9,1.16,53.9,2025,January,13
13-01-2025,Jharkhand,205,Poor,81.5,137.9,31.4,10.8,1.04,54,2025,January,13
13-01-2025,Karnataka,178,Moderate,71.5,134.1,28.9,8,0.91,56.1,2025,January,13
13-01-2025,Kerala,225,Poor,96.3,158.8,38.8,10.5,1.28,49.3,2025,January,13
13-01-2025,Madhya Pradesh,128,Moderate,57.1,89.4,22,6.9,0.72,55.4,2025,January,13
13-01-2025,Maharashtra,203,Poor,84.5,149.4,33.2,10.5,1.19,49.4,2025,January,13
13-01-2025,Manipur,199,Moderate,86.4,141,31.7,9.9,1.18,54.8,2025,January,13
13-01-2025,Meghalaya,180,Moderate,72.1,132.8,27.2,8.3,1.04,51.5,2025,January,13
13-01-2025,Mizoram,197,Moderate,86.1,137.1,31.8,9.7,1.14,56.8,2025,January,13
13-01-2025,Nagaland,216,Poor,86.2,147.4,35.9,11.7,1.22,53.4,2025,January,13
13-01-2025,Odisha,185,Moderate,73.9,129.3,31.3,8.4,0.97,59,2025,January,13
13-01-2025,Punjab,185,Moderate,75.4,135.6,30.5,8.6,1.1,57.5,2025,January,13
13-01-2025,Rajasthan,134,Moderate,60.6,94.6,24.1,5.9,0.65,60.5,2025,January,13
13-01-2025,Sikkim,205,Poor,82.7,143.2,34.7,10.5,1.24,48.7,2025,January,13
13-01-2025,Tamil Nadu,181,Moderate,72.2,128.1,28.9,9.3,1.09,55,2025,January,13
13-01-2025,Telangana,184,Moderate,77,142.3,30,10,1.11,55.1,2025,January,13
13-01-2025,Tripura,190,Moderate,83.5,139.8,28,10.3,1.1,53.6,2025,January,13
13-01-2025,Uttar Pradesh,224,Poor,91.6,156.5,36.8,11.2,1.27,52.1,2025,January,13
13-01-2025,Uttarakhand,176,Moderate,78.7,136,25.5,8.7,0.9,56.4,2025,January,13
13-01-2025,West Bengal,113,Moderate,52.9,78.2,17.2,4.9,0.7,62.1,2025,January,13
14-01-2025,Andhra Pradesh,205,Poor,86.1,149.1,34.7,11.2,1.06,49,2025,January,14
14-01-2025,Arunachal Pradesh,132,Moderate,52.1,87.1,19.2,6.7,0.81,63.2,2025,January,14
14-01-2025,Assam,184,Moderate,80.2,142,27.4,9.8,1,51.2,2025,January,14
14-01-2025,Bihar,168,Moderate,65.7,120.2,27.3,9.3,0.95,58.1,2025,January,14
14-01-2025,Chhattisgarh,171,Moderate,69.9,123.8,28.5,9.3,1.01,54,2025,January,14
14-01-2025,Goa,130,Moderate,54.7,93.5,18.1,5.7,0.76,64.4,2025,January,14
14-01-2025,Gujarat,170,Moderate,76.2,129.7,27.2,8.7,1.02,52.8,2025,January,14
14-01-2025,Haryana,136,Moderate,60.9,107.3,18.8,6.8,0.67,59.1,2025,January,14
14-01-2025,Himachal Pradesh,203,Poor,83,150.3,35,9.8,1.17,50.5,2025,January,14
14-01-2025,Jharkhand,197,Moderate,88.6,133.4,33.5,9.2,1.04,57.8,2025,January,14
14-01-2025,Karnataka,159,Moderate,69.5,124,24,8.4,0.82,59.3,2025,January,14
14-01-2025,Kerala,187,Moderate,77.4,136.4,28.9,9.2,1.02,53.5,2025,January,14
14-01-2025,Madhya Pradesh,152,Moderate,67.7,109.9,22.8,7.4,0.8,54.7,2025,January,14
14-01-2025,Maharashtra,175,Moderate,77.7,127.4,26.5,7.9,1.05,59.2,2025,January,14
14-01-2025,Manipur,182,Moderate,73.5,135.7,29.1,10.1,1.08,55.3,2025,January,14
14-01-2025,Meghalaya,165,Moderate,69.1,128.1,28.1,7.4,0.97,59.2,2025,January,14
14-01-2025,Mizoram,170,Moderate,76.5,125.3,28.8,8.4,0.89,57.5,2025,January,14
14-01-2025,Nagaland,226,Poor,98.4,159.7,36.9,11.4,1.19,49.8,2025,January,14
14-01-2025,Odisha,182,Moderate,78,136,28.5,9.7,0.93,51.7,2025,January,14
14-01-2025,Punjab,217,Poor,96.8,154.7,33.3,10.1,1.16,49.4,2025,January,14
14-01-2025,Rajasthan,163,Moderate,67.7,126.9,28.8,7.7,1,57.2,2025,January,14
14-01-2025,Sikkim,174,Moderate,73.4,128.2,30,8.1,0.91,55.9,2025,January,14
14-01-2025,Tamil Nadu,194,Moderate,75.8,147.9,30.8,9.5,1.07,54.1,2025,January,14
14-01-2025,Telangana,149,Moderate,68.5,102.5,22.8,6.8,0.85,59.8,2025,January,14
14-01-2025,Tripura,206,Poor,85.2,144.9,31,10.1,1.14,51.4,2025,January,14
14-01-2025,Uttar Pradesh,187,Moderate,82.2,138.2,31.2,8.7,1.13,58.4,2025,January,14
14-01-2025,Uttarakhand,156,Moderate,71.4,118.4,23.7,7.6,0.89,56.6,2025,January,14
14-01-2025,West Bengal,132,Moderate,55,93.4,18.1,6.2,0.82,55.8,2025,January,14
15-01-2025,Andhra Pradesh,185,Moderate,74.8,142.4,27.2,10.1,1.11,51.7,2025,January,15
15-01-2025,Arunachal Pradesh,118,Moderate,44.6,94.5,16.2,5.9,0.69,56.8,2025,January,15
15-01-2025,Assam,192,Moderate,86.3,139.5,29.2,10.4,1.05,52,2025,January,15
15-01-2025,Bihar,152,Moderate,62.7,106.5,22.2,7.4,0.78,58.6,2025,January,15
15-01-2025,Chhattisgarh,160,Moderate,62.4,107.9,22.9,7.7,0.83,55.2,2025,January,15
15-01-2025,Goa,169,Moderate,75.2,122.8,25.3,7.6,0.85,56.7,2025,January,15
15-01-2025,Gujarat,146,Moderate,60.3,100.3,22.9,6.9,0.86,62.4,2025,January,15
15-01-2025,Haryana,130,Moderate,59.5,90.9,22.2,6.2,0.73,62.2,2025,January,15
15-01-2025,Himachal Pradesh,220,Poor,91.5,156.5,35.9,11.3,1.2,53.4,2025,January,15
15-01-2025,Jharkhand,212,Poor,93.1,160.5,35.2,11.4,1.23,50.7,2025,January,15
15-01-2025,Karnataka,141,Moderate,57.6,92.2,20.7,7.4,0.76,61.8,2025,January,15
15-01-2025,Kerala,194,Moderate,79.2,147.1,32.1,10.1,1.09,49.7,2025,January,15
15-01-2025,Madhya Pradesh,122,Moderate,45.9,85.5,19.1,5.8,0.6,59.7,2025,January,15
15-01-2025,Maharashtra,202,Poor,83.4,149.4,30.1,10.7,1.06,53.7,2025,January,15
15-01-2025,Manipur,180,Moderate,76.1,137.1,26.4,9.2,1.02,60,2025,January,15
15-01-2025,Meghalaya,143,Moderate,59.5,97.9,20.7,6.3,0.8,60.4,2025,January,15
15-01-2025,Mizoram,175,Moderate,75.8,122,30.5,9.6,0.98,60.9,2025,January,15
15-01-2025,Nagaland,198,Moderate,87.4,148.7,33.6,9.1,1.16,51.6,2025,January,15
15-01-2025,Odisha,189,Moderate,82.6,142.8,31.6,10.3,1.04,52.4,2025,January,15
15-01-2025,Punjab,206,Poor,84.7,158.3,30.7,9.4,1.17,48.9,2025,January,15
15-01-2025,Rajasthan,146,Moderate,60.8,107.8,24.5,7.3,0.89,56.2,2025,January,15
15-01-2025,Sikkim,207,Poor,84,142.3,32.4,10.8,1.13,52.4,2025,January,15
15-01-2025,Tamil Nadu,162,Moderate,63.2,118.5,28.9,7.3,0.91,61.3,2025,January,15
15-01-2025,Telangana,160,Moderate,67.5,110.1,25.8,8.8,0.81,59.4,2025,January,15
15-01-2025,Tripura,187,Moderate,78.7,126.5,29.8,9.3,0.94,56.3,2025,January,15
15-01-2025,Uttar Pradesh,215,Poor,90.2,150,36.7,9.8,1.18,49.4,2025,January,15
15-01-2025,Uttarakhand,133,Moderate,59.1,94.2,21.2,6.8,0.65,59,2025,January,15
15-01-2025,West Bengal,120,Moderate,53.6,87.9,20.9,6.4,0.62,56.6,2025,January,15
16-01-2025,Andhra Pradesh,169,Moderate,67.6,126.8,29.1,8,0.88,54.4,2025,January,16
16-01-2025,Arunachal Pradesh,141,Moderate,63.4,101,21.8,7.6,0.86,61.2,2025,January,16
16-01-2025,Assam,214,Poor,92.3,153.7,31.3,10.6,1.2,51,2025,January,16
16-01-2025,Bihar,168,Moderate,66.7,129.5,27,9,0.96,54.3,2025,January,16
16-01-2025,Chhattisgarh,139,Moderate,60.6,92.9,21,6.9,0.84,56,2025,January,16
16-01-2025,Goa,133,Moderate,59.7,97,22.9,5.8,0.64,62.7,2025,January,16
16-01-2025,Gujarat,169,Moderate,69.8,118.2,26.9,9.2,1.01,59.7,2025,January,16
16-01-2025,Haryana,123,Moderate,51.6,91,19.7,7.1,0.67,57.1,2025,January,16
16-01-2025,Himachal Pradesh,195,Moderate,84.8,146.5,29.7,9.1,0.99,58.8,2025,January,16
16-01-2025,Jharkhand,213,Poor,92.6,150.9,34,9.8,1.12,54.1,2025,January,16
16-01-2025,Karnataka,141,Moderate,58.2,109.6,22.4,6.6,0.87,57.2,2025,January,16
16-01-2025,Kerala,220,Poor,93.6,149.6,35,10.2,1.23,48.2,2025,January,16
16-01-2025,Madhya Pradesh,138,Moderate,63.1,105.9,24.2,7.6,0.81,61.3,2025,January,16
16-01-2025,Maharashtra,205,Poor,86.7,157.3,31.7,10,1.18,51.7,2025,January,16
16-01-2025,Manipur,223,Poor,93.1,154.1,36.1,10.8,1.25,55.4,2025,January,16
16-01-2025,Meghalaya,161,Moderate,65.7,117.5,26.1,8.5,0.92,59.4,2025,January,16
16-01-2025,Mizoram,169,Moderate,67.5,118.1,26.9,7.5,0.94,57.2,2025,January,16
16-01-2025,Nagaland,195,Moderate,77.9,133.3,32.5,10.2,1.08,55,2025,January,16
16-01-2025,Odisha,168,Moderate,72.2,122.6,27,8,1.02,55,2025,January,16
16-01-2025,Punjab,205,Poor,83.5,138.3,33.2,9.7,1.19,49.7,2025,January,16
16-01-2025,Rajasthan,159,Moderate,64.4,111.2,26.5,7.1,0.87,54.6,2025,January,16
16-01-2025,Sikkim,214,Poor,90.8,163,36.9,11.7,1.18,56.7,2025,January,16
16-01-2025,Tamil Nadu,161,Moderate,65.5,113,24.1,8.3,0.89,60.9,2025,January,16
16-01-2025,Telangana,168,Moderate,73.2,128.6,26,7.6,0.94,60.4,2025,January,16
16-01-2025,Tripura,211,Poor,93.4,146.9,36.1,9.6,1.24,50.3,2025,January,16
16-01-2025,Uttar Pradesh,223,Poor,93.9,153.9,36.9,10.4,1.15,55.7,2025,January,16
16-01-2025,Uttarakhand,132,Moderate,57.8,98.4,22.2,6.1,0.65,63.5,2025,January,16
16-01-2025,West Bengal,142,Moderate,63.2,108.9,25.7,7.2,0.85,59.1,2025,January,16
17-01-2025,Andhra Pradesh,189,Moderate,84.9,136.4,28.7,10.1,1.11,57.6,2025,January,17
17-01-2025,Arunachal Pradesh,155,Moderate,67.3,107.5,26.6,6.9,0.82,59,2025,January,17
17-01-2025,Assam,216,Poor,90.2,157.6,36.5,10.5,1.28,53.9,2025,January,17
17-01-2025,Bihar,140,Moderate,63.4,98.7,23.9,6.4,0.74,58.8,2025,January,17
17-01-2025,Chhattisgarh,172,Moderate,77.3,128.9,25.5,8.2,1.01,55.6,2025,January,17
17-01-2025,Goa,158,Moderate,64,119.5,26.1,7.9,0.84,55.9,2025,January,17
17-01-2025,Gujarat,144,Moderate,58.7,104.9,22.1,8.1,0.71,60.6,2025,January,17
17-01-2025,Haryana,120,Moderate,55.5,85.4,22,5.8,0.71,59.7,2025,January,17
17-01-2025,Himachal Pradesh,192,Moderate,75.4,148.1,28,9.9,1,51.1,2025,January,17
17-01-2025,Jharkhand,235,Poor,103.5,167.7,35.1,10.8,1.38,55.5,2025,January,17
17-01-2025,Karnataka,132,Moderate,50.9,98.4,20.3,6.6,0.68,61.3,2025,January,17
17-01-2025,Kerala,202,Poor,79.8,144.4,34.9,10.9,1.12,51.6,2025,January,17
17-01-2025,Madhya Pradesh,114,Moderate,52.1,86.7,18.7,5.5,0.54,65.1,2025,January,17
17-01-2025,Maharashtra,219,Poor,97.3,149.3,32.3,11,1.2,52.5,2025,January,17
17-01-2025,Manipur,228,Poor,97.8,157.3,33.5,11.5,1.34,50.5,2025,January,17
17-01-2025,Meghalaya,179,Moderate,72.9,129.1,30.9,8.3,1.04,56.7,2025,January,17
17-01-2025,Mizoram,170,Moderate,72.2,131.2,24.4,7.9,0.86,60.6,2025,January,17
17-01-2025,Nagaland,197,Moderate,87.3,139,33,10.4,1.08,53.8,2025,January,17
17-01-2025,Odisha,204,Poor,89.1,139.4,35.1,10.3,1.03,52.7,2025,January,17
17-01-2025,Punjab,213,Poor,90.4,162.6,31.1,10.3,1.09,55.4,2025,January,17
17-01-2025,Rajasthan,134,Moderate,56.3,89.5,19.9,5.7,0.78,60.5,2025,January,17
17-01-2025,Sikkim,179,Moderate,74.7,131,28.4,8.3,0.93,58,2025,January,17
17-01-2025,Tamil Nadu,178,Moderate,75.2,123.3,25.6,8.7,0.92,51.3,2025,January,17
17-01-2025,Telangana,162,Moderate,73.4,117.5,24.7,8.6,0.99,55.7,2025,January,17
17-01-2025,Tripura,212,Poor,90.2,160.2,35.3,10.1,1.18,55.1,2025,January,17
17-01-2025,Uttar Pradesh,221,Poor,91.5,159.9,34.5,10.1,1.25,50.9,2025,January,17
17-01-2025,Uttarakhand,171,Moderate,65.8,120.7,30.1,7.8,0.86,55.2,2025,January,17
17-01-2025,West Bengal,149,Moderate,65.5,113.3,25.3,7.8,0.73,54.4,2025,January,17
18-01-2025,Andhra Pradesh,188,Moderate,81.4,125.4,31.5,8.4,1.14,56,2025,January,18
18-01-2025,Arunachal Pradesh,124,Moderate,57.9,94.7,20.6,6.7,0.71,57.4,2025,January,18
18-01-2025,Assam,191,Moderate,75.3,134,29.3,9,1.12,49.8,2025,January,18
18-01-2025,Bihar,145,Moderate,64.9,110.2,22.4,8.1,0.88,61,2025,January,18
18-01-2025,Chhattisgarh,188,Moderate,78.7,128.5,28.3,10,1.14,54.4,2025,January,18
18-01-2025,Goa,145,Moderate,57.5,109.8,25.1,6.6,0.84,61,2025,January,18
18-01-2025,Gujarat,161,Moderate,73.4,108.5,26.8,8.8,0.95,53,2025,January,18
18-01-2025,Haryana,126,Moderate,49.2,91.5,22.7,5.7,0.71,60,2025,January,18
18-01-2025,Himachal Pradesh,234,Poor,98.6,166,38.2,11.7,1.26,51.9,2025,January,18
18-01-2025,Jharkhand,222,Poor,98.5,163.8,37.9,10.4,1.26,56.6,2025,January,18
18-01-2025,Karnataka,136,Moderate,55.5,90.2,23.9,6.1,0.69,61.7,2025,January,18
18-01-2025,Kerala,196,Moderate,77.6,143.6,33.9,9.9,1.1,49.8,2025,January,18
18-01-2025,Madhya Pradesh,146,Moderate,66.3,103.5,24.6,7.8,0.75,54.4,2025,January,18
18-01-2025,Maharashtra,173,Moderate,76.3,121.1,25,8.1,0.97,58.4,2025,January,18
18-01-2025,Manipur,198,Moderate,79.8,135.8,31.5,10.8,1.13,57.1,2025,January,18
18-01-2025,Meghalaya,154,Moderate,64.2,104.6,22.2,7.7,0.84,60.5,2025,January,18
18-01-2025,Mizoram,170,Moderate,73.9,130.5,28.5,9,1,60.6,2025,January,18
18-01-2025,Nagaland,187,Moderate,83.4,140.2,32.5,9.1,1.05,59.2,2025,January,18
18-01-2025,Odisha,187,Moderate,78.5,139,29.4,9.5,1.13,51,2025,January,18
18-01-2025,Punjab,187,Moderate,75.5,144.5,30.5,9.4,1,51.1,2025,January,18
18-01-2025,Rajasthan,159,Moderate,68.3,121.1,26,7.3,0.93,55,2025,January,18
18-01-2025,Sikkim,169,Moderate,67,123.3,29.1,8.7,1.03,55.2,2025,January,18
18-01-2025,Tamil Nadu,154,Moderate,58.7,119.7,26.9,8.1,0.85,60.7,2025,January,18
18-01-2025,Telangana,176,Moderate,74.6,135.4,27.8,9.1,0.97,60.7,2025,January,18
18-01-2025,Tripura,178,Moderate,73.6,123.8,28.4,8.7,1.04,58.5,2025,January,18
18-01-2025,Uttar Pradesh,232,Poor,96.2,158.2,35.7,11.2,1.36,48.3,2025,January,18
18-01-2025,Uttarakhand,168,Moderate,71.4,126,24.9,7.4,0.85,54.1,2025,January,18
18-01-2025,West Bengal,126,Moderate,47,89.9,18.3,5.7,0.7,63.4,2025,January,18
19-01-2025,Andhra Pradesh,211,Poor,89.1,152.6,34.7,10.6,1.11,54.5,2025,January,19
19-01-2025,Arunachal Pradesh,131,Moderate,56.5,98.5,22.5,6.7,0.8,64.2,2025,January,19
19-01-2025,Assam,183,Moderate,75.2,138.2,29.1,9.9,1.05,57,2025,January,19
19-01-2025,Bihar,184,Moderate,71.7,137.9,32.3,9.8,1.1,52,2025,January,19
19-01-2025,Chhattisgarh,161,Moderate,73.1,119.3,27.9,7.7,0.89,53.4,2025,January,19
19-01-2025,Goa,135,Moderate,62.3,104,23.3,5.8,0.82,57.2,2025,January,19
19-01-2025,Gujarat,132,Moderate,53.5,99.9,19.7,7.5,0.78,64.4,2025,January,19
19-01-2025,Haryana,131,Moderate,52.3,103.2,21.7,6.1,0.8,57.4,2025,January,19
19-01-2025,Himachal Pradesh,208,Poor,88.1,145.7,33.4,10.7,1.25,49.9,2025,January,19
19-01-2025,Jharkhand,235,Poor,95.9,164.4,34.7,11.2,1.31,54.8,2025,January,19
19-01-2025,Karnataka,161,Moderate,68.2,114.6,26.3,8.9,0.87,60.4,2025,January,19
19-01-2025,Kerala,219,Poor,94.9,163.2,33.7,10.2,1.27,51.6,2025,January,19
19-01-2025,Madhya Pradesh,127,Moderate,51.3,90.9,21.3,5.9,0.62,56.4,2025,January,19
19-01-2025,Maharashtra,183,Moderate,73.3,127.4,29.9,8.3,1.08,57,2025,January,19
19-01-2025,Manipur,192,Moderate,85.2,136.2,28.1,9.1,1.12,52.9,2025,January,19
19-01-2025,Meghalaya,185,Moderate,80.1,128.9,27.7,9.2,0.97,59.9,2025,January,19
19-01-2025,Mizoram,194,Moderate,86.1,130.3,29,10,1.09,51,2025,January,19
19-01-2025,Nagaland,195,Moderate,76.4,141.3,28.4,9.2,1.11,54.2,2025,January,19
19-01-2025,Odisha,166,Moderate,67.8,112.1,23.7,9.1,0.96,55.9,2025,January,19
19-01-2025,Punjab,224,Poor,96.5,161.2,37.8,11.2,1.24,51.9,2025,January,19
19-01-2025,Rajasthan,130,Moderate,49,89.8,19,6.8,0.73,60.3,2025,January,19
19-01-2025,Sikkim,196,Moderate,85.1,143.4,29.1,8.8,1.12,51.5,2025,January,19
19-01-2025,Tamil Nadu,159,Moderate,65.3,120.6,27,7.2,0.89,54.8,2025,January,19
19-01-2025,Telangana,175,Moderate,74.9,118.9,28.2,9.5,1.04,55.2,2025,January,19
19-01-2025,Tripura,177,Moderate,76.2,121.8,27.7,9.5,0.94,59.8,2025,January,19
19-01-2025,Uttar Pradesh,190,Moderate,76.8,138,30.7,9.8,0.98,56.7,2025,January,19
19-01-2025,Uttarakhand,134,Moderate,51.9,106.2,22.4,6.8,0.75,60.9,2025,January,19
19-01-2025,West Bengal,123,Moderate,46.4,93.6,18.3,5.7,0.71,64,2025,January,19
20-01-2025,Andhra Pradesh,188,Moderate,80.4,126,29.4,9.5,1.09,57,2025,January,20
20-01-2025,Arunachal Pradesh,139,Moderate,61.6,104.4,21.3,7.7,0.79,55.6,2025,January,20
20-01-2025,Assam,220,Poor,89.6,158.5,35.1,11.4,1.16,49.9,2025,January,20
20-01-2025,Bihar,154,Moderate,67.5,111.4,24.1,7.3,0.89,56.8,2025,January,20
20-01-2025,Chhattisgarh,151,Moderate,65.2,107.9,25.2,8.3,0.93,58,2025,January,20
20-01-2025,Goa,160,Moderate,66.8,121.7,23.1,7.7,0.89,61.4,2025,January,20
20-01-2025,Gujarat,138,Moderate,55.5,109,22.5,6.6,0.69,58.7,2025,January,20
20-01-2025,Haryana,116,Moderate,42.8,81,18.9,6,0.6,57.4,2025,January,20
20-01-2025,Himachal Pradesh,223,Poor,92.1,159.2,34.3,11,1.2,55.8,2025,January,20
20-01-2025,Jharkhand,228,Poor,100.8,155.8,36.2,11.9,1.31,54.2,2025,January,20
20-01-2025,Karnataka,134,Moderate,53.2,96.8,19,6,0.81,62.7,2025,January,20
20-01-2025,Kerala,197,Moderate,79.6,146.9,33.4,9.4,1.03,54.7,2025,January,20
20-01-2025,Madhya Pradesh,119,Moderate,47.4,95.3,18.7,5.6,0.67,64,2025,January,20
20-01-2025,Maharashtra,176,Moderate,74.5,125.3,28.8,8.2,1.03,51.3,2025,January,20
20-01-2025,Manipur,221,Poor,91.8,149.4,35.8,10.7,1.14,51,2025,January,20
20-01-2025,Meghalaya,159,Moderate,65.5,121.5,23.4,8.9,0.88,60.9,2025,January,20
20-01-2025,Mizoram,187,Moderate,75.8,139.8,32.3,8.8,1.07,55.6,2025,January,20
20-01-2025,Nagaland,191,Moderate,77.8,131,29.7,9.9,1.12,58.3,2025,January,20
20-01-2025,Odisha,210,Poor,90,147,30.8,10,1.17,50.8,2025,January,20
